FIRMA;GRUPPE;HR;FRACHTBRIEF;STATUS;ERF_ART;DATUM;ABSENDER;ABS_NAME;ABS_STRASSE;ABS_LAND;ABS_PLZ;ABS_ORT;ABW_LAD;ABS_BEM;EMPFAENGER;EMPF_NAME;EMPF_STRASSE;EMPF_LAND;EMPF_PLZ;EMPF_ORT;ABW_ENTL;EMPF_BEM;ABL_STELLE;ZEICHEN;ANZAHL1;VERP1;ANZAHL2;VERP2;PAL_KLASSE;LG;PAL_BUH;INHALT;BRUTTO;TARA;LM;LMJ;RM;LAGERO;UNR;GGVS;IMO;ADR;HL_BEREICH;HL_UNTERN;HLU_NAME;HL_REISE;HL_DATUM;HL_LKW;VL_BEREICH;VL_UNTERN;VLU_NAME;VL_REISE;VL_DATUM;VL_LKW;FRANKATUR;TRART;ID
1;VW;H;8756559;;AVI;12.06.2013;164419;Faurecia Autositze GmbH;Industriestraße 3;D;31655;Stadthagen;;;514006;Scherm-Logistik Neu;Am Kraftwerk 23;D;34582;Borken;;;KOD86;1;1;114845;;;;;;Automobilteile;102;98;0,14;0,14;1;;;;;;FV;605840;;092;13.06.2013;HE-US26;NV;700001;Rudolph & Söhne Logistik;026;12.06.2013;BS-F215;01;GSV;67
1;VW;H;8756657;;AVI;13.06.2013;172295;Lebenshilfe Werkstatt;Vor den Specken 3 B;D;30926;Seelze;;;514024;Rudolph Automotive Logistik GmbH;Rudolf-Diesel-Str.5;D;34471;Volkmarsen;;;KOK39;1;8;G00719;;;0;;;Automobilteile;1760;1200;4,2;2,8;19,552;;;;;;FV;602266;;259;13.06.2013;KYF-FH35;NV;;;;13.06.2013;;01;GSV;68
1;VW;H;8755653;;FBR;10.06.2013;13791;Gutbrod Schmölln GmbH;Zum Wasserturm 79-1;D;04626;Schmölln;;;570036;Haus der Lebenshilfe Gifhorn;Im Heidland;D;38518;Gifhorn;;;101K6;82565602;1;VW0012;;;;;;;1374;48;0,17;0,17;0,198;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;69
1;VW;H;8755653;;FBR;10.06.2013;13791;Gutbrod Schmölln GmbH;Zum Wasserturm 79-1;D;04626;Schmölln;;;570036;Haus der Lebenshilfe Gifhorn;Im Heidland;D;38518;Gifhorn;;;101K6;82565602;;;1;001210;;;;;;7;0;;0,053;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;70
1;VW;H;8755653;;FBR;10.06.2013;13791;Gutbrod Schmölln GmbH;Zum Wasserturm 79-1;D;04626;Schmölln;;;570036;Haus der Lebenshilfe Gifhorn;Im Heidland;D;38518;Gifhorn;;;101K6;82565602;;;15;006280;;;;;;45;0;;0,99;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;71
1;VW;H;8755653;;FBR;10.06.2013;13791;Gutbrod Schmölln GmbH;Zum Wasserturm 79-1;D;04626;Schmölln;;;570036;Haus der Lebenshilfe Gifhorn;Im Heidland;D;38518;Gifhorn;;;101K6;82565685;4;VW0012;;;;;;;;192;0,68;0,68;0,792;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;72
1;VW;H;8755653;;FBR;10.06.2013;13791;Gutbrod Schmölln GmbH;Zum Wasserturm 79-1;D;04626;Schmölln;;;570036;Haus der Lebenshilfe Gifhorn;Im Heidland;D;38518;Gifhorn;;;101K6;82565685;;;4;001210;;;;;;28;0;;0,212;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;73
1;VW;H;8755653;;FBR;10.06.2013;13791;Gutbrod Schmölln GmbH;Zum Wasserturm 79-1;D;04626;Schmölln;;;570036;Haus der Lebenshilfe Gifhorn;Im Heidland;D;38518;Gifhorn;;;101K6;82565685;;;60;006280;;;;;;180;0;;3,96;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;74
1;VW;H;8755654;;FBR;10.06.2013;100546;Pierburg Pump Technology GmbH;Sonnenstr. 29;D;04746;Hartha;;;570034;Diakonische Betriebe  Kästorf;Hauptstr. 51;D;38518;Gifhorn;;;101K7;197705;1;VW0012;;;;;;Automobilteile;264;48;0,17;0,17;0,198;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;75
1;VW;H;8755654;;FBR;10.06.2013;100546;Pierburg Pump Technology GmbH;Sonnenstr. 29;D;04746;Hartha;;;570034;Diakonische Betriebe  Kästorf;Hauptstr. 51;D;38518;Gifhorn;;;101K7;197705;;;1;001210;;;;Automobilteile;;7;0;;0,053;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;76
1;VW;H;8755654;;FBR;10.06.2013;100546;Pierburg Pump Technology GmbH;Sonnenstr. 29;D;04746;Hartha;;;570034;Diakonische Betriebe  Kästorf;Hauptstr. 51;D;38518;Gifhorn;;;101K7;197705;;;15;006280;;;;Automobilteile;;45;0;;0,99;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;77
1;VW;H;8755657;;FBR;10.06.2013;100080;Blechformwerke Bernsbach GmbH;Straße der Einheit 45/47;D;08315;Bernsbach;;;570034;Diakonische Betriebe  Kästorf;Hauptstr. 51;D;38518;Gifhorn;;;101K7;2340513;1;111902;;;;;;Automobilteile;126;61;0,25;0,25;0,31;;;;;;FV;700001;Rudolph & Söhne Logistik;085;13.06.2013;BS-F210;NV;602272;;014;10.06.2013;Z-WT413;90;VG;78
1;VW;H;8757052;A;AVI;12.06.2013;102544;Brangs & Heinrich GmbH;INDUSTRIESTR. 4;D;30855;Langenhagen;;;511014;Schnellecke Logistics;Hafenstr. 2;D;38440;Wolfsburg;;;888C6;1;4;A153763;;;;;;;553;1;0,35;0,35;1,268;;;;;;FV;600310;;108;13.06.2013;GF-VE92;NV;600310;;025;12.06.2013;GF-VE114;01;GSV;79
1;VW;H;8757079;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514160;Scherm-Logistik Neu;Am Kraftwerk 23;D;34582;Borken;;;KOK31;1;1;114845;;;;;;Automobilteile;135;98;0,14;0,14;1;;;;;;FV;605179;;111;13.06.2013;EIC-FS213;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;80
1;VW;H;8757083;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514023;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;KOK50;1;1;114845;;;;;;Automobilteile;189;98;0,14;0,14;1;;;;;;FV;605179;;111;13.06.2013;EIC-FS213;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;81
1;VW;H;8757086;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514042;Volkswagen AG Thyssen-Henschelhalle;Wolfhager Str. 109;D;34127;Kassel;;;KOK21;1;18;114845;;;;;;Automobilteile;2410;1764;2,52;2,52;18;;;;;;FV;605840;;082;13.06.2013;WOB-S1413;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;82
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;1;VW0012;;;;;;Automobilteile;463;48;0,17;0,17;0,198;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;83
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;1;006280;;;;;;Automobilteile;;3;0;0;0,066;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;84
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;1;001210;;;;;;Automobilteile;;7;0;0;0,053;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;85
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;6;114888;;;;;;Automobilteile;;234;1,02;1,02;7,332;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;86
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;1;VW0012;;;;;;Automobilteile;;48;0,17;0,17;0,198;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;87
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;5;006280;;;;;;Automobilteile;;15;0;0;0,33;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;88
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;1;001210;;;;;;Automobilteile;;7;0;0;0,053;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;89
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;1;VW0012;;;;;;Automobilteile;;48;0,17;0,17;0,198;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;90
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;1;006280;;;;;;Automobilteile;;3;0;0;0,066;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;91
1;VW;H;8757088;;AVI;12.06.2013;187190;Polytec Plastics Germany GmbH & Co.;Brandstraße 29;D;49393;Lohne;;;514145;Peter Huppertz Logistik GmbH;Heinrich-Hertz-Str. 47;D;34123;Kassel;;;KOD44;1;1;001210;;;;;;Automobilteile;;7;0;0;0,053;;;;;;FV;602266;;096;13.06.2013;KYF-FH69;NV;603513;;059;12.06.2013;WOB-NC534;01;GSV;92
1;VW;H;8757102;;AVI;12.06.2013;162370;ZF Boge Elastmetall GmbH;Hunteburger Strasse 21;D;49401;Damme;;;184656;Syncreon Deutschland GmbH;Lise-Meitner-Str.21;D;31515;Wunstorf;;;L09H2;1;1;111940;;;;;;Automobilteile;490;127;0,13;0,13;0,91;;;;;;FV;700001;Rudolph & Söhne Logistik;091;13.06.2013;BS-F203;NV;603503;;056;12.06.2013;OS-RT624;01;GSV;93
1;VW;H;8757116;A;AVI;12.06.2013;181973;FICOSA International GmbH;Schweigerstr.10;D;38302;Wolfenbüttel;;;514023;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;KOK50;1;4;114845;;;;;;;587;1;0,56;0,56;4;;;;;;FV;605179;;111;13.06.2013;EIC-FS213;NV;700001;Rudolph & Söhne Logistik;028;12.06.2013;BS-F214;01;GSV;94
1;VW;H;8760985;;FBR;11.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;514101;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;418F6;80547945;1;VW0012;;;;;;;664;48;0,17;0,17;0,198;;;;;;FV;602266;;089;13.06.2013;KYF-FH19;NV;603513;;043;11.06.2013;WOB-NC502;01;GSV;95
1;VW;H;8760985;;FBR;11.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;514101;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;418F6;80547945;;;1;001210;;;;;;7;0;;0,053;;;;;;FV;602266;;089;13.06.2013;KYF-FH19;NV;603513;;043;11.06.2013;WOB-NC502;01;GSV;96
1;VW;H;8760985;;FBR;11.06.2013;165176;KS - Gleitlager GmbH;Friesenstr. 2;D;26871;Papenburg;;;514101;Volkswagen AG;Dr. Rudolf-Leiding Platz 1;D;34225;Baunatal;;;418F6;80547945;;;33;004147;;;;;;33;0;;0,561;;;;;;FV;602266;;089;13.06.2013;KYF-FH19;NV;603513;;043;11.06.2013;WOB-NC502;01;GSV;97
1;VW;H;8757118;A;AVI;12.06.2013;181973;FICOSA International GmbH;Schweigerstr.10;D;38302;Wolfenbüttel;;;514160;Scherm-Logistik Neu;Am Kraftwerk 23;D;34582;Borken;;;KOK31;1;3;114845;;;;;;;411;1;0,42;0,42;3;;;;;;FV;605179;;111;13.06.2013;EIC-FS213;NV;700001;Rudolph & Söhne Logistik;028;12.06.2013;BS-F214;01;GSV;98
1;VW;H;8757119;A;AVI;12.06.2013;181973;FICOSA International GmbH;Schweigerstr.10;D;38302;Wolfenbüttel;;;514021;Exel System-Logistik GmbH;Falderbaumstr. 35;D;34123;Kassel / Waldau;;;KOK28;1;11;114845;;;;;;;1477;1;1,54;1,54;11;;;;;;FV;605179;;111;13.06.2013;EIC-FS213;NV;700001;Rudolph & Söhne Logistik;028;12.06.2013;BS-F214;01;GSV;99
1;VW;H;8757120;A;AVI;12.06.2013;181973;FICOSA International GmbH;Schweigerstr.10;D;38302;Wolfenbüttel;;;514019;Exel System-Logistik GmbH;Falderbaumstr. 35;D;34123;Kassel / Waldau;;;KOK26;1;6;114845;;;;;;;979;1;0,84;0,84;6;;;;;;FV;605179;;111;13.06.2013;EIC-FS213;NV;700001;Rudolph & Söhne Logistik;028;12.06.2013;BS-F214;01;GSV;100
1;VW;H;8757150;A;AVI;12.06.2013;103219;Küster ACS GmbH;Bahnhofstr. 52;D;29462;Wustrow;;;514147;VW Autoeuropa;Harzweg 10;D;34225;Baunatal;514147;;Y05T2;1;8;114888;;;;;;;840;1;1,36;1,36;9,776;;;;;;FV;605840;;082;13.06.2013;WOB-S1413;NV;602281;;067;12.06.2013;Z-M363;01;GSV;101
1;VW;H;8798126;;FBR;13.06.2013;513001;Volkswagen AG;Gifhorner Strasse 180;D;38102;Braunschweig;;Leerguthalle;100452;Magna Intern. Stanztechnik GmbH;Peiner Str. 151-155;D;38229;Salzgitter;100452;;1;LI000349520;54;525768;;;;;;;11664;11664;18,9;12,6;90,72;;;;;;FV;600310;;313;13.06.2013;GF-VE109;NV;700001;Rudolph & Söhne Logistik;102;13.06.2013;BS-F472;90;GSL;102
1;VW;H;8798126.T1;;FBR;13.06.2013;513001;Volkswagen AG;Gifhorner Strasse 180;D;38102;Braunschweig;;Leerguthalle;100452;Magna Intern. Stanztechnik GmbH;Peiner Str. 151-155;D;38229;Salzgitter;100452;;1;LI000349520;54;525768;;;;;;;11664;11664;18,9;12,6;90,72;;;;;;FV;700001;Rudolph & Söhne Logistik;387;13.06.2013;BS-F472;NV;;;;13.06.2013;;03;ALG;103
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;1;1;501474;;;;;;;7221;1;0,122;0,081;0,584;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;104
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;1;4;506927;;;;;;;0;1;0,972;0;0;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;105
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;2;1;501474;;;;;;;0;1;0,122;0,081;0,584;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;106
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;2;4;506927;;;;;;;0;1;0,972;0;0;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;107
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;3;3;112425;;;;;;;0;1;1;0,5;3,6;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;108
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;3;4;506928;;;;;;;0;1;2;0;0;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;109
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;4;4;112425;;;;;;;0;1;1;1;4,8;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;110
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;4;4;506928;;;;;;;0;1;2;0;0;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;111
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;5;13;112425;;;;;;;0;1;3,5;2,5;15,6;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;112
1;VW;H;8755333;A;AVI;12.06.2013;168139;ZF Lenksysteme;Zum Huchtinger Bahnhof 25;D;28259;Bremen;;,;560012;Fritz Logistik Heilbronn;Pfaffenstraße 17;D;74078;Heilbronn;;;001X9;5;4;506928;;;;;;;0;1;2;0;0;;;;;;FV;700001;Rudolph & Söhne Logistik;055;13.06.2013;BS-F286;NV;605536;;074;12.06.2013;DH-ZS25;01;GSV;113
1;VW;H;8755335;A;AVI;12.06.2013;163197;Trimet Aluminium SE;Friederikenstr. 12-14;D;06493;Harzgerode;;,;560014;AUDI Neuburg - Grünau;Ruhrstraße 3;D;86633;Neuburg;;;601Y7;1;1;114888;;;;;;;588;1;0,17;0,17;1,222;;;;;;FV;600461;;121;13.06.2013;JL-LT404;NV;600008;;094;12.06.2013;HZ-DP125V;01;GSV;114
1;VW;H;8755335;A;AVI;12.06.2013;163197;Trimet Aluminium SE;Friederikenstr. 12-14;D;06493;Harzgerode;;,;560014;AUDI Neuburg - Grünau;Ruhrstraße 3;D;86633;Neuburg;;;601Y7;2;1;114888;;;;;;;0;1;0,17;0,17;1,222;;;;;;FV;600461;;121;13.06.2013;JL-LT404;NV;600008;;094;12.06.2013;HZ-DP125V;01;GSV;115
1;VW;H;8755335;A;AVI;12.06.2013;163197;Trimet Aluminium SE;Friederikenstr. 12-14;D;06493;Harzgerode;;,;560014;AUDI Neuburg - Grünau;Ruhrstraße 3;D;86633;Neuburg;;;601Y7;3;1;114888;;;;;;;0;1;0,17;0,17;1,222;;;;;;FV;600461;;121;13.06.2013;JL-LT404;NV;600008;;094;12.06.2013;HZ-DP125V;01;GSV;116
1;VW;H;8755335;A;AVI;12.06.2013;163197;Trimet Aluminium SE;Friederikenstr. 12-14;D;06493;Harzgerode;;,;560014;AUDI Neuburg - Grünau;Ruhrstraße 3;D;86633;Neuburg;;;601Y7;4;1;114888;;;;;;;0;1;0,17;0,17;1,222;;;;;;FV;600461;;121;13.06.2013;JL-LT404;NV;600008;;094;12.06.2013;HZ-DP125V;01;GSV;117
1;VW;H;8755340;A;AVI;12.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P4;1;2;VW0012;;;;;;;611;1;0,34;0,34;0,396;;;;;;FV;600461;;122;13.06.2013;JL-LT214;NV;700001;Rudolph & Söhne Logistik;045;12.06.2013;BS-F471;01;GSV;118
1;VW;H;8755340;A;AVI;12.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P4;1;22;506956;;;0;;;;0;1;0,176;0,134;0,968;;;;;;FV;600461;;122;13.06.2013;JL-LT214;NV;700001;Rudolph & Söhne Logistik;045;12.06.2013;BS-F471;01;GSV;119
1;VW;H;8755340;A;AVI;12.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P4;2;2;001210;;;;;;;0;1;0;0;0,106;;;;;;FV;600461;;122;13.06.2013;JL-LT214;NV;700001;Rudolph & Söhne Logistik;045;12.06.2013;BS-F471;01;GSV;120
1;VW;H;8755340;A;AVI;12.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P4;3;3;VW0012;;;;;;;0;1;0,51;0,51;0,594;;;;;;FV;600461;;122;13.06.2013;JL-LT214;NV;700001;Rudolph & Söhne Logistik;045;12.06.2013;BS-F471;01;GSV;121
1;VW;H;8755340;A;AVI;12.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P4;3;22;506956;;;0;;;;0;1;0,176;0,134;0,968;;;;;;FV;600461;;122;13.06.2013;JL-LT214;NV;700001;Rudolph & Söhne Logistik;045;12.06.2013;BS-F471;01;GSV;122
1;VW;H;8755340;A;AVI;12.06.2013;161271;SLM Kunststofftechnik GmbH;Haselhorst 1;D;39646;Oebisfelde;;,;560001;Audi AG;Ettinger Straße;D;85049;Ingolstadt;;;601P4;4;3;001210;;;;;;;0;1;0;0;0,159;;;;;;FV;600461;;122;13.06.2013;JL-LT214;NV;700001;Rudolph & Söhne Logistik;045;12.06.2013;BS-F471;01;GSV;123
1;VW;H;8756767;A;AVI;12.06.2013;158699;Hellermann Tyton GmbH;Großer Moorweg 45;D;25436;Tornesch;;Bratislava;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J75I8;1;1;110671;;;;;;;107;1;0,17;0,17;0,198;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;069;12.06.2013;WOB-H1411;01;GSV;124
1;VW;H;8756767;A;AVI;12.06.2013;158699;Hellermann Tyton GmbH;Großer Moorweg 45;D;25436;Tornesch;;Bratislava;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J75I8;1;20;004147;;;;;;;0;1;0;0;0,34;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;069;12.06.2013;WOB-H1411;01;GSV;125
1;VW;H;8756767;A;AVI;12.06.2013;158699;Hellermann Tyton GmbH;Großer Moorweg 45;D;25436;Tornesch;;Bratislava;537006;LOZ Schnellecke Slovakia S.R.O.;Logisticky areal Westpoint DC6b;SK;90055;Lozorno;;;J75I8;2;1;001210;;;;;;;0;1;0;0;0,053;;;;;;FV;600892;;103;13.06.2013;PK026DA;NV;605840;;069;12.06.2013;WOB-H1411;01;GSV;126
1;VW;H;8759072;A;AVI;12.06.2013;100132;Contitech Antriebssysteme GmbH;Philipsbornstr. 1;D;30165;Hannover;;;570083;Volkswagen Sachsen GmbH;Kauffahrtei 47;D;09120;Chemnitz;;;P05C2;1;2;VW0012;;;;;;;500;1;0,34;0,34;0,396;;;;;;FV;600006;;038;13.06.2013;Z-WT310;NV;700001;Rudolph & Söhne Logistik;024;12.06.2013;BS-F203;01;GSV;127
1;VW;H;8759072;A;AVI;12.06.2013;100132;Contitech Antriebssysteme GmbH;Philipsbornstr. 1;D;30165;Hannover;;;570083;Volkswagen Sachsen GmbH;Kauffahrtei 47;D;09120;Chemnitz;;;P05C2;1;40;006147;;;;;;;0;1;0;0;1,4;;;;;;FV;600006;;038;13.06.2013;Z-WT310;NV;700001;Rudolph & Söhne Logistik;024;12.06.2013;BS-F203;01;GSV;128
1;VW;H;8759072;A;AVI;12.06.2013;100132;Contitech Antriebssysteme GmbH;Philipsbornstr. 1;D;30165;Hannover;;;570083;Volkswagen Sachsen GmbH;Kauffahrtei 47;D;09120;Chemnitz;;;P05C2;2;2;001210;;;;;;;0;1;0;0;0,106;;;;;;FV;600006;;038;13.06.2013;Z-WT310;NV;700001;Rudolph & Söhne Logistik;024;12.06.2013;BS-F203;01;GSV;129
