<http://geoknow.eu/wp5/actor/183645>	Rockwellstr. 1, Gifhorn, Germany	success	[{"place_id":"40194237","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"29096014","boundingbox":["52.4559793","52.4572032","10.5489629","10.5515557"],"lat":"52.45659125","lon":"10.5502465712514","display_name":"Inteva, 1, Rockwellstraße, Gifhorn, Landkreis Gifhorn, Niedersachsen, 38518, Deutschland, European Union","class":"office","type":"company","importance":0.501}]
<http://geoknow.eu/wp5/actor/184202>	Dieseltrasse 28, Remagen, Germany	success	[]
<http://geoknow.eu/wp5/actor/181153>	Heywinkelstr. 1, Bramsche / Engter, Germany	success	[{"place_id":"2463034534","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"149809795","boundingbox":["52.4029162","52.4047971","8.0654614","8.0660539"],"lat":"52.4040076","lon":"8.0659186","display_name":"Heywinkelstraße, Lappenstuhl, Bramsche, Landkreis Osnabrück, Niedersachsen, Deutschland, European Union","class":"highway","type":"residential","importance":0.5},{"place_id":"2463034531","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"149809754","boundingbox":["52.4019539","52.4032297","8.0636632","8.0660539"],"lat":"52.4032297","lon":"8.0642104","display_name":"Heywinkelstraße, Lappenstuhl, Bramsche, Landkreis Osnabrück, Niedersachsen, Deutschland, European Union","class":"highway","type":"service","importance":0.475}]
<http://geoknow.eu/wp5/actor/182197>	In den Kocherwiesen, Abtsgmünd, Germany	success	[{"place_id":"54722008","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"64823773","boundingbox":["48.8935697","48.893976","10.0188681","10.0260894"],"lat":"48.8939354","lon":"10.0218666","display_name":"In den Kocherwiesen, Abtsgmünd, Ostalbkreis, Regierungsbezirk Stuttgart, Baden-Württemberg, 73453, Deutschland, European Union","class":"highway","type":"service","importance":1.075}]
<http://geoknow.eu/wp5/actor/183820>	Am Allerkanal 4, Gifhorn, Germany	success	[{"place_id":"2448544783","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"48867842","boundingbox":["52.4608358","52.4612216","10.5392777","10.5401393"],"lat":"52.4610287","lon":"10.5397563973783","display_name":"4, Am Allerkanal, Gifhorn, Landkreis Gifhorn, Niedersachsen, 38518, Deutschland, European Union","class":"place","type":"house","importance":0.801}]
<http://geoknow.eu/wp5/actor/174339>	Max-Plank-Str. 14, Unna, Germany	success	[]
<http://geoknow.eu/wp5/actor/183275>	Gießereiweg 1, Barsinghausen, Germany	success	[]
<http://geoknow.eu/wp5/actor/183796>	Chromstr.22, Isernhagen, Germany	success	[{"place_id":"23553770","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"8489730","boundingbox":["52.4838811","52.4889174","9.8043568","9.8160893"],"lat":"52.4861833","lon":"9.8096271","display_name":"Chromstraße, Farster Bauernschaft, Isernhagen, Region Hannover, Niedersachsen, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.5}]
<http://geoknow.eu/wp5/actor/175547>	Giesserweg 10, Wernigerode, Germany	success	[{"place_id":"79407631","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"134496149","boundingbox":["51.8394832","51.8396642","10.767942","10.7682341"],"lat":"51.8395737","lon":"10.7680894601695","display_name":"Gießerweg, Harzblick, Wernigerode, Harz, Sachsen-Anhalt, 38855, Deutschland, Europe","class":"highway","type":"residential","importance":0.5},{"place_id":"37000911","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24844302","boundingbox":["51.8381158","51.8386514","10.7740652","10.7800034"],"lat":"51.8384112","lon":"10.7771591","display_name":"Gießerweg, Harzblick, Wernigerode, Harz, Sachsen-Anhalt, 38855, Deutschland, Europe","class":"highway","type":"track","importance":0.5},{"place_id":"49730367","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"44873258","boundingbox":["51.8435943","51.8438126","10.7618498","10.7621993"],"lat":"51.84370345","lon":"10.7620251754681","display_name":"Gießerweg, Harzblick, Wernigerode, Harz, Sachsen-Anhalt, 38855, Deutschland, Europe","class":"highway","type":"tertiary","importance":0.5},{"place_id":"37354203","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"24844305","boundingbox":["51.8400109","51.8435943","10.7620569","10.7732153"],"lat":"51.8401359","lon":"10.766939","display_name":"Gießerweg, Harzblick, Wernigerode, Harz, Sachsen-Anhalt, 38855, Deutschland, European Union","class":"highway","type":"tertiary","importance":0.5},{"place_id":"51326354","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"48670656","boundingbox":["51.8393435","51.8400787","10.7698953","10.7709379"],"lat":"51.8393435","lon":"10.7698953","display_name":"Gießerweg, Harzblick, Wernigerode, Harz, Sachsen-Anhalt, 38855, Deutschland, Europe","class":"highway","type":"unclassified","importance":0.5},{"place_id":"50284859","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"48670658","boundingbox":["51.8390419","51.8393435","10.7690746","10.7698953"],"lat":"51.8390419","lon":"10.7697397","display_name":"Gießerweg, Harzblick, Wernigerode, Harz, Sachsen-Anhalt, 38855, Deutschland, Europe","class":"highway","type":"service","importance":0.475}]
<http://geoknow.eu/wp5/actor/182877>	Koprska Ulica 88, Ljubljana, Slovenia	success	[{"place_id":"23768549","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"8825054","boundingbox":["46.0315807","46.0353063","14.4839982","14.4849118"],"lat":"46.0335292","lon":"14.4845255","display_name":"Koprska ulica, Vič, Ljubljana, Osrednjeslovenska, Zahodna Slovenija, 1102, Slovenija","class":"highway","type":"residential","importance":0.8},{"place_id":"60539493","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"84590991","boundingbox":["46.0383169","46.0413231","14.4818143","14.4830004"],"lat":"46.0402131","lon":"14.4823678","display_name":"Koprska ulica, Vič, Ljubljana, Osrednjeslovenska, Zahodna Slovenija, 1123, Slovenija, European Union","class":"highway","type":"residential","importance":0.8},{"place_id":"21577693","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"4853866","boundingbox":["46.0414909","46.0416769","14.4816535","14.4817259"],"lat":"46.0414909","lon":"14.4817259","display_name":"Koprska ulica, Vič, Ljubljana, Osrednjeslovenska, Zahodna Slovenija, 1123, Slovenija","class":"highway","type":"residential","importance":0.8}]
<http://geoknow.eu/wp5/actor/181004>	Schnackenburgallee 160, Hamburg, Germany	success	[{"place_id":"35971720","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"22762503","boundingbox":["53.5906726","53.591661","9.9051212","9.9064516"],"lat":"53.5911910067554","lon":"9.90590340668721","display_name":"160, Schnackenburgallee, Eidelstedt, Eimsbüttel, Hamburg, 22525, Deutschland, European Union","class":"place","type":"house","importance":0.601}]
<http://geoknow.eu/wp5/actor/180043>	Noeldekestr. 4, Hamburg, Germany	success	[{"place_id":"85735697","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"152997337","boundingbox":["53.4522224","53.4526356","9.9903281","9.9906425"],"lat":"53.4522774","lon":"9.9906188","display_name":"Nöldekestraße, Wilstorf, Harburg, Hamburg, 21079, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.4},{"place_id":"41333166","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"30695390","boundingbox":["52.6326878","52.6347287","10.0999016","10.1015088"],"lat":"52.6336184","lon":"10.1008196","display_name":"Nöldekestraße, Vorwerk, Celle, Landkreis Celle, Niedersachsen, Deutschland","class":"highway","type":"residential","importance":0.3}]
<http://geoknow.eu/wp5/actor/163461>	Zur Selkeaue 1, Hoym, Germany	success	[{"place_id":"48867689","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"43920456","boundingbox":["51.7800548","51.7840268","11.3245335","11.3316533"],"lat":"51.7806781","lon":"11.3292498","display_name":"Zur Selkeaue, Hoym, Seeland, Salzlandkreis, Sachsen-Anhalt, 06467, Deutschland, European Union","class":"highway","type":"residential","importance":0.8}]
<http://geoknow.eu/wp5/actor/181973>	Schweigerstr.10, Wolfenbüttel, Germany	success	[{"place_id":"2467272335","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"226720340","boundingbox":["52.1642094","52.1686992","10.5713405","10.5724705"],"lat":"52.1663412","lon":"10.5719616","display_name":"Schweigerstraße, Juliusstadt, Wolfenbüttel, Landkreis Wolfenbüttel, Niedersachsen (Landmasse), 38302, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.7}]
<http://geoknow.eu/wp5/actor/182112>	Sonnenstrasse 29, Hartha, Germany	success	[{"place_id":"5179539","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"558553255","boundingbox":[51.0935686,51.0936686,12.9776536,12.9777536],"lat":"51.0936186","lon":"12.9777036","display_name":"Pierburg Pump Technology GmbH, 29, Sonnenstraße, Hartha, Mittelsachsen, Sachsen, 04746, Deutschland, European Union","class":"place","type":"house","importance":0.501}]
<http://geoknow.eu/wp5/actor/186130>	Zum Wasserturm 79/1, Schmölln, Germany	success	[{"place_id":"38546674","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"28424763","boundingbox":["50.876465","50.8773868","12.3320059","12.3325146"],"lat":"50.8769893","lon":"12.3322603","display_name":"Zum Wasserturm, Sommeritz, Schmölln, Altenburger Land, Thüringen, 04626, Deutschland, European Union","class":"highway","type":"residential","importance":1},{"place_id":"30877127","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"16779216","boundingbox":["50.8764903","50.8765804","12.3312393","12.3318765"],"lat":"50.8765433","lon":"12.3314948","display_name":"Zum Wasserturm, Sommeritz, Schmölln, Altenburger Land, Thüringen, 04626, Deutschland, European Union","class":"highway","type":"tertiary","importance":1},{"place_id":"40260775","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"28425992","boundingbox":["50.874181","50.8760527","12.3403223","12.3504451"],"lat":"50.874989","lon":"12.3460683","display_name":"Zum Wasserturm, Sommeritz, Schmölln, Altenburger Land, Thüringen, 04626, Deutschland, European Union","class":"highway","type":"unclassified","importance":1}]
<http://geoknow.eu/wp5/actor/181551>	Carl-Benz-Str. 30, Bremen, Germany	success	[{"place_id":"52986664","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"55014573","boundingbox":["53.141012","53.142442","8.6909295","8.6926358"],"lat":"53.1417197691424","lon":"8.6918039591969","display_name":"Hauptverwaltung, 30, Carl-Benz-Straße, Industriehäfen, Häfen, Stadtbezirk Bremen-Mitte, Bremen, Deutschland, European Union","class":"place","type":"house","importance":0.901},{"place_id":"18455340","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"1704035454","boundingbox":[53.1420812,53.1421812,8.6922784,8.6923784],"lat":"53.1421312","lon":"8.6923284","display_name":"Honorarkonsulat von Luxemburg, 30, Carl-Benz-Straße, Industriehäfen, Häfen, Stadtbezirk Bremen-Mitte, Bremen, Deutschland, European Union","class":"tourism","type":"information","importance":0.901,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/amenity_information.p.20.png"}]
<http://geoknow.eu/wp5/actor/165204>	Osnabrücker Str. 375-377, Bünde, Germany	success	[{"place_id":"35485041","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"22675905","boundingbox":["52.1936437","52.1940472","8.5245252","8.5245285"],"lat":"52.1936437","lon":"8.5245252","display_name":"Osnabrücker Straße, Vossenkamp, Ahle, Bünde, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32257, Deutschland, European Union","class":"highway","type":"unclassified","importance":1.2},{"place_id":"35994628","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"22814882","boundingbox":["52.1925352","52.1932641","8.5582052","8.561475"],"lat":"52.1930812","lon":"8.5607264","display_name":"Osnabrücker Straße, Ennigloh, Bünde, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32257, Deutschland","class":"highway","type":"secondary","importance":1.2},{"place_id":"35996015","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"22718857","boundingbox":["52.193322","52.1936506","8.5263256","8.5267531"],"lat":"52.1936506","lon":"8.5263256","display_name":"Osnabrücker Straße, Vossenkamp, Ahle, Bünde, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32257, Deutschland, European Union","class":"highway","type":"secondary","importance":1.2},{"place_id":"35974430","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"22675704","boundingbox":["52.1959373","52.1967736","8.4817953","8.4825817"],"lat":"52.1959373","lon":"8.4817953","display_name":"Osnabrücker Straße, Ahle, Bünde, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32289, Deutschland, European Union","class":"highway","type":"track","importance":1.2},{"place_id":"54593830","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"61158885","boundingbox":["52.1935748","52.1975269","8.479987","8.5086791"],"lat":"52.1938775","lon":"8.4945847","display_name":"Osnabrücker Straße, Ahle, Bünde, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32257, Deutschland, European Union","class":"highway","type":"secondary","importance":1.2},{"place_id":"36540263","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"22968108","boundingbox":["52.1927296","52.1938351","8.5275839","8.5504724"],"lat":"52.1938351","lon":"8.5398209","display_name":"Osnabrücker Straße, Werfen, Bünde, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32257, Deutschland, European Union","class":"highway","type":"secondary","importance":1.2},{"place_id":"53154511","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"60289673","boundingbox":["52.1920661","52.1926614","8.5508614","8.5582052"],"lat":"52.1920723","lon":"8.5544767","display_name":"Osnabrücker Straße, Werfen, Bünde, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32257, Deutschland","class":"highway","type":"secondary","importance":1.2},{"place_id":"36698700","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"22675901","boundingbox":["52.192797","52.193454","8.5296998","8.5298775"],"lat":"52.192797","lon":"8.5298775","display_name":"Osnabrücker Straße, Vossenkamp, Ahle, Bünde, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32257, Deutschland, European Union","class":"highway","type":"track","importance":1.2}]
<http://geoknow.eu/wp5/actor/184167>	Der Keil 10, Glückstadt, Germany	success	[{"place_id":"37234926","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"25165029","boundingbox":["53.7780937","53.7799679","9.4328165","9.4402048"],"lat":"53.7790392","lon":"9.4371863","display_name":"Der Keil, Glückstadt, Kreis Steinburg, Schleswig-Holstein, 25348, Deutschland","class":"highway","type":"unclassified","importance":1},{"place_id":"37629654","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"25165013","boundingbox":["53.7795767","53.7799823","9.431607","9.4330261"],"lat":"53.7799652","lon":"9.4328724","display_name":"Der Keil, Glückstadt, Kreis Steinburg, Schleswig-Holstein, 25348, Deutschland, European Union","class":"highway","type":"unclassified","importance":1}]
<http://geoknow.eu/wp5/actor/173551>	Am Leineufer 51, Hannover, Germany	success	[{"place_id":"2435277270","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"1982673492","boundingbox":[52.4167094,52.4168094,9.6330759,9.6331759],"lat":"52.4167594","lon":"9.6331259","display_name":"51, Am Leineufer, Marienwerder, Herrenhausen-Stöcken, Hannover, Region Hannover, Niedersachsen (Landmasse), 30419, Deutschland, European Union","class":"place","type":"house","importance":0.801}]
<http://geoknow.eu/wp5/actor/182115>	Elastogranstr. 60, Lemförde, Germany	success	[{"place_id":"65880064","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"100663090","boundingbox":["52.4554962","52.4618732","8.3811444","8.3924472"],"lat":"52.4589408109673","lon":"8.38665918280795","display_name":"BASF Polyurethanes, 60, Elastogranstraße, Quernheim, Altes Amt Lemförde, Landkreis Diepholz, Niedersachsen, 49448, Deutschland, European Union","class":"place","type":"house","importance":0.701}]
<http://geoknow.eu/wp5/actor/183146>	Iserlohn, Germany	success	[{"place_id":"98025868","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"relation","osm_id":"1800165","boundingbox":["51.3005328","51.4736517","7.5844796","7.7465434"],"lat":"51.3728716","lon":"7.7001689","display_name":"Iserlohn, Märkischer Kreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, Deutschland","class":"boundary","type":"administrative","importance":0.70936790907909,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/poi_boundary_administrative.p.20.png"},{"place_id":"4460656","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"441581619","boundingbox":[51.368185,51.378185,7.6868063,7.6968063],"lat":"51.373185","lon":"7.6918063","display_name":"Iserlohn, Alexanderstraße, Nußberg, Iserlohn, Märkischer Kreis, Regierungsbezirk Arnsberg, Nordrhein-Westfalen, 58644, Deutschland, European Union","class":"railway","type":"station","importance":0.201,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/transport_train_station2.p.20.png"}]
<http://geoknow.eu/wp5/actor/186425>	Werkstr. 16, Spenge, Germany	success	[{"place_id":"38498371","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"26500784","boundingbox":["52.151504","52.1515779","8.4592432","8.4650453"],"lat":"52.1515147","lon":"8.4625648","display_name":"Werkstraße, Wallenbrück, Spenge, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32139, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.5}]
<http://geoknow.eu/wp5/actor/179861>	Münchenerstr.40, Langenhagen, Germany	success	[]
<http://geoknow.eu/wp5/actor/181327>	Dämmstoffwerk 100, Sassenburg, Germany	success	[{"place_id":"2447365854","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"relation","osm_id":"2725454","boundingbox":["52.5089516","52.51604","10.5970708","10.6075371"],"lat":"52.5124958","lon":"10.6035644898574","display_name":"Industriepark Triangel, 100, Dämmstoffwerk, Sassenburg, Landkreis Gifhorn, Niedersachsen, 38524, Deutschland","class":"place","type":"house","importance":0.801},{"place_id":"57354135","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"73566854","boundingbox":["52.5054071","52.5102428","10.6001223","10.6038984"],"lat":"52.5067622","lon":"10.6008279","display_name":"Dämmstoffwerk, Sassenburg, Landkreis Gifhorn, Niedersachsen (Landmasse), 38524, Deutschland, European Union","class":"highway","type":"unclassified","importance":0.8},{"place_id":"57056358","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"72397708","boundingbox":["52.511968","52.5134213","10.6053784","10.606682"],"lat":"52.5130886","lon":"10.6064054","display_name":"Dämmstoffwerk, Sassenburg, Landkreis Gifhorn, Niedersachsen (Landmasse), 38524, Deutschland, European Union","class":"highway","type":"service","importance":0.775}]
<http://geoknow.eu/wp5/actor/187058>	Kutterstr. 6, Wilhelmshaven, Germany	success	[{"place_id":"41460106","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"31403430","boundingbox":["53.5705651","53.5712651","8.1152061","8.1166996"],"lat":"53.5705746","lon":"8.1161219","display_name":"Kutterstraße, Wilhelmshaven, Niedersachsen, Deutschland","class":"highway","type":"residential","importance":0.5}]
<http://geoknow.eu/wp5/actor/183017>	Spinnerstraat 15, Haaksbergen, Netherlands	success	[{"place_id":"22823504","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"6687678","boundingbox":["52.1538579","52.1561618","6.7297907","6.7315123"],"lat":"52.1553204","lon":"6.7298507","display_name":"Spinnerstraat, Haaksbergen, Regio Twente, Overijssel, Koninkrijk der Nederlanden, 7481HV, Nederland, European Union","class":"highway","type":"unclassified","importance":0.6}]
<http://geoknow.eu/wp5/actor/181139>	An der Talle 27-31, Paderborn, Germany	success	[{"place_id":"62054466","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"89650143","boundingbox":["51.7488476","51.7510839","8.7535579","8.7573449"],"lat":"51.7499067003024","lon":"8.75549187977121","display_name":"Benteler Automobiltechnik GmbH, 27-31, An der Talle, Gewerbegebiet Talle, Marienloh, Paderborn, Kreis Paderborn, Regierungsbezirk Detmold, Nordrhein-Westfalen, 33102, Deutschland, European Union","class":"place","type":"house","importance":1.201}]
<http://geoknow.eu/wp5/actor/184514>	Lise-Meitner-Str. 3, Stendal, Germany	success	[{"place_id":"38898414","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"26550268","boundingbox":["52.6273072","52.6291247","11.8426719","11.8486269"],"lat":"52.6279169","lon":"11.8445942","display_name":"Lise-Meitner-Straße, Gewerbegebiet Neues Lager, Stendal, Sachsen-Anhalt, Deutschland","class":"highway","type":"unclassified","importance":0.9}]
<http://geoknow.eu/wp5/actor/185069>	Wankelstrasse 6, Emden, Germany	success	[{"place_id":"62042477","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"88511055","boundingbox":["53.3519735","53.3562978","7.153206","7.1673832"],"lat":"53.3543622","lon":"7.1608336","display_name":"Wankelstraße, Emden, Niedersachsen, 26723, Deutschland","class":"highway","type":"residential","importance":0.6}]
<http://geoknow.eu/wp5/actor/188913>	Foppenlamp 6, Lengerich, Germany	success	[]
<http://geoknow.eu/wp5/actor/181066>	Grüner Weg 1, Dömitz, Germany	success	[{"place_id":"16892577","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"1460945516","boundingbox":[53.1845633,53.1846633,11.3601567,11.3602567],"lat":"53.1846133","lon":"11.3602067","display_name":"1, Grüner Weg, Malk Göhren, Dömitz-Malliß, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19294, Deutschland","class":"place","type":"house","importance":1.201},{"place_id":"2443319845","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"198263852","boundingbox":["53.1286372","53.1292552","11.2732331","11.274141"],"lat":"53.1289462","lon":"11.2736694744089","display_name":"1, Grüner Weg, Dömitz, Dömitz-Malliß, Ludwigslust-Parchim, Mecklenburg-Vorpommern, 19303, Deutschland","class":"place","type":"house","importance":1.201}]
<http://geoknow.eu/wp5/actor/181451>	In den Fichten 24, Löhne, Germany	success	[{"place_id":"41776270","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"33749159","boundingbox":["52.2117048","52.2127701","8.7679749","8.7681967"],"lat":"52.2127701","lon":"8.7679749","display_name":"In den Fichten, Melbergen, Gohfeld, Löhne, Kreis Herford, Regierungsbezirk Detmold, Nordrhein-Westfalen, 32584, Deutschland, European Union","class":"highway","type":"unclassified","importance":1.2}]
<http://geoknow.eu/wp5/actor/183564>	Mörscher Str. 3, Ettlingen, Germany	success	[{"place_id":"2483760613","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"476385309","boundingbox":[48.9472174,48.9473174,8.3814256,8.3815256],"lat":"48.9472674","lon":"8.3814756","display_name":"VW Autohaus Stoppanski, 3, Mörscher Straße, Ettlingen-West, Ettlingen, Landkreis Karlsruhe, Regierungsbezirk Karlsruhe, Baden-Württemberg, 76275, Deutschland","class":"shop","type":"car","importance":0.901,"icon":"http://open.mapquestapi.com/nominatim/v1/images/mapicons/shopping_car.p.20.png"},{"place_id":"11352566","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"node","osm_id":"1002541375","boundingbox":[48.9475511,48.9476511,8.3814731,8.3815731],"lat":"48.9476011","lon":"8.3815231","display_name":"3, Mörscher Straße, Ettlingen-West, Ettlingen, Landkreis Karlsruhe, Regierungsbezirk Karlsruhe, Baden-Württemberg, 76275, Deutschland","class":"place","type":"house","importance":0.901}]
<http://geoknow.eu/wp5/actor/189077>	Große Steinernetischestr.6, Magdeburg, Germany	success	[]
<http://geoknow.eu/wp5/actor/185238>	Stadtring Nordhorn 111, Gütersloh, Germany	success	[{"place_id":"2463763743","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"191416260","boundingbox":["51.9241644","51.9251756","8.4056359","8.4070271"],"lat":"51.92467","lon":"8.4064770944278","display_name":"111, Stadtring Nordhorn, Isselhorst, Gütersloh, Kreis Gütersloh, Regierungsbezirk Detmold, Nordrhein-Westfalen, 33334, Deutschland, European Union","class":"place","type":"house","importance":1.001}]
<http://geoknow.eu/wp5/actor/185023>	Schultheiß-Seeber-Str. 14, Bad Friedrichshall, Germany	success	[{"place_id":"45049715","licence":"Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright","osm_type":"way","osm_id":"37644051","boundingbox":["49.2108823","49.2133773","9.2151968","9.2180602"],"lat":"49.2122103","lon":"9.2156905","display_name":"Schultheiß-Seeber-Straße, Kochendorf, Bad Friedrichshall, Landkreis Heilbronn, Regierungsbezirk Stuttgart, Baden-Württemberg, Deutschland, European Union","class":"highway","type":"residential","importance":1.1}]
